News_ID,Website,Category,Headline,URL,Top_Image,Date,author
86,ani,['sports'],Kerala Blasters' pre-season squad begins training,https://aninews.in/news/sports/football/kerala-blasters-pre-season-squad-begins-training20201008215616,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/WhatsApp_Image_2020-10-08_at_8.38.59_PM-thumbnail-154x87-70.jpg,,[]
87,ani,['sports'],IPL 13: SRH deliver all-round performance to defeat KXIP by 69 runs,https://aninews.in/news/sports/cricket/ipl-13-srh-deliver-all-round-performance-to-defeat-kxip-by-69-runs20201008234753,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Ej0r6MeVcAAdRxi_3oGEe0j-thumbnail-154x87-70.jpg,,[]
88,ani,['sports'],IPL 13: SRH players wear black armbands in memory of Najeeb Tarakai,https://aninews.in/news/sports/cricket/ipl-13-srh-players-wear-black-armbands-in-memory-of-najeeb-tarakai20201008203232,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/halehulapoli-thumbnail-154x87-70.jpg,,[]
89,ani,['sports'],"IPL 13: Mayank getting run-out was disaster, says skipper KL Rahul",https://aninews.in/news/sports/cricket/ipl-13-mayank-getting-run-out-was-disaster-says-skipper-kl-rahul20201009003041,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/kalukalurahus-thumbnail-154x87-70.jpg,,[]
90,ani,['sports'],Xherdan Shaqiri to fly to Spain team after testing negative for COVID-19,https://aninews.in/news/sports/football/xherdan-shaqiri-to-fly-to-spain-team-after-testing-negative-for-covid-1920201008224805,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Shaqiri_aug17_t9ygDo7_XUFiUVG-thumbnail-154x87-70.jpg,,[]
91,ani,['sports'],"Sofia Kenin, Iga Swiatek to compete for French Open title",https://aninews.in/news/sports/tennis/sofia-kenin-iga-swiatek-to-compete-for-french-open-title20201009003435,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Ej0ytYgWsAUdMjl_75Lmfvi-thumbnail-154x87-70.jpg,,[]
92,ani,['sports'],Mercedes team member tests positive for COVID-19,https://aninews.in/news/sports/others/mercedes-team-member-tests-positive-for-covid-1920201008230749,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Ej0dsblXkAEYqfj_4Xf24Da-thumbnail-154x87-70.jpg,,[]
93,ani,['sports'],"IPL 13: I was just enjoying my bowling, says Rashid",https://aninews.in/news/sports/cricket/ipl-13-i-was-just-enjoying-my-bowling-says-rashid20201009094708,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Rashid_oct9_TJitvpR-thumbnail-154x87-70.jpg,,[]
94,ani,['sports'],"IPL 13: Pant has improved his off-side play, says Lara",https://aninews.in/news/sports/cricket/ipl-13-pant-has-improved-his-off-side-play-says-lara20201009110943,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Pant_oct9_Uehw2RL-thumbnail-154x87-70.jpg,,[]
95,ani,['sports'],"IPL 13: SRH win toss, opt to bat first against KXIP",https://aninews.in/news/sports/cricket/ipl-13-srh-win-toss-opt-to-bat-first-against-kxip20201008191249,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/aajkagamematch_1-thumbnail-154x87-70.jpg,,[]
96,ani,['sports'],"IPL 13: Have tried to learn from senior players, says Kartik Tyagi",https://aninews.in/news/sports/cricket/ipl-13-have-tried-to-learn-from-senior-players-says-kartik-tyagi20201008233449,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/kartikyuuolele-thumbnail-154x87-70.jpg,,[]
97,ani,['sports'],Liverpool signs on goalie Marcelo Pitaluga,https://aninews.in/news/sports/football/liverpool-signs-on-goalie-marcelo-pitaluga20201008194051,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/RHkH5X2v_400x400_VLOkrar_rP4puoW-thumbnail-154x87-70.jpg,,[]
98,ani,['sports'],"IPL 13: We have a very good death bowling, says Warner after win against KXIP",https://aninews.in/news/sports/cricket/ipl-13-we-have-a-very-good-death-bowling-says-warner-after-win-against-kxip20201009104105,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Warner_oct9_57CBNh0-thumbnail-154x87-70.jpg,,[]
99,ani,['sports'],IPL 13: KXIP pull SRH back after Warner-Bairstow show,https://aninews.in/news/sports/cricket/ipl-13-kxip-pull-srh-back-after-warner-bairstow-show20201008213853,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/punjabkbowlersx-thumbnail-154x87-70.jpg,,[]
100,ani,['sports'],Rashid Khan always delivers in pressure situations: Warner after spinner's heroics against KXIP,https://aninews.in/news/sports/cricket/rashid-khan-always-delivers-in-pressure-situations-warner-after-spinners-heroics-against-kxip20201009010559,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Ej0wda2VoAAlRMm_KEKSStN-thumbnail-154x87-70.jpg,,[]
101,ani,['sports'],"My target is to win gold in 2024 Olympics, says Boxer Sunil Chauhan",https://aninews.in/news/sports/others/my-target-is-to-win-gold-in-2024-olympics-says-boxer-sunil-chauhan20201008203729,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/sunilanianillop_1-thumbnail-154x87-70.jpg,,[]
102,ani,['sports'],"IPL 13: Should have got another 10-15 runs, says SRH coach Bayliss",https://aninews.in/news/sports/cricket/ipl-13-should-have-got-another-10-15-runs-says-srh-coach-bayliss20201008224142,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/warujonnu-thumbnail-154x87-70.jpg,,[]
103,ani,['sports'],"IPL 13: Gayle was set to play against SRH but down with food poisoning, says Kumble",https://aninews.in/news/sports/cricket/ipl-13-gayle-was-set-to-play-against-srh-but-down-with-food-poisoning-says-kumble20201008202923,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/kocahanilk-thumbnail-154x87-70.jpg,,[]
104,ani,['sports'],Sergio Ramos achieves new milestone during clash against Portugal,https://aninews.in/news/sports/football/sergio-ramos-achieves-new-milestone-during-clash-against-portugal20201008191534,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/EjzOgBzXsAAZpiw_vb2nw7N-thumbnail-154x87-70.jpg,,[]
105,ani,['sports'],Shree Cement East Bengal Foundation delighted to be part of ISL family,https://aninews.in/news/sports/football/shree-cement-east-bengal-foundation-delighted-to-be-part-of-isl-family20201008224311,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/De8vCMfR_400x400_fsmSB9U-thumbnail-154x87-70.jpg,,[]
106,ani,['sports'],"IPL 13: As leader you have to take responsibility, strike rate is overrated, says KL Rahul",https://aninews.in/news/sports/cricket/ipl-13-as-leader-you-have-to-take-responsibility-strike-rate-is-overrated-says-kl-rahul20201009090636,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Rahul_oct9_VNriS4R-thumbnail-154x87-70.jpg,,[]
107,ani,['sports'],"It was the ray of hope, says Sandesh Jhingan as sporting action resumes in India",https://aninews.in/news/sports/football/it-was-the-ray-of-hope-says-sandesh-jhingan-as-sporting-action-resumes-in-india20201009211748,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/sandu_juju-thumbnail-154x87-70.jpg,,[]
108,ani,['sports'],Senegal's Edouard Mendy returns to Chelsea due to injury,https://aninews.in/news/sports/football/senegals-edouard-mendy-returns-to-chelsea-due-to-injury20201009172543,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/EDTKbrB2_400x400_qdbHFO1_mEbU8a6-thumbnail-154x87-70.jpg,,[]
109,ani,['sports'],India's Dev Javia qualifies for the Roland-Garros Junior singles draw,https://aninews.in/news/sports/tennis/indias-dev-javia-qualifies-for-the-roland-garros-junior-singles-draw20201009173449,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/devvedvedu_nVPzLtC-thumbnail-154x87-70.jpg,,[]
110,ani,['sports'],Ollie Pope replaces Jonny Bairstow at Welsh Fire as player window for The Hundred opens,https://aninews.in/news/sports/cricket/ollie-pope-replaces-jonny-bairstow-at-welsh-fire-as-player-window-for-the-hundred-opens20201009205703,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/oluupopus-thumbnail-154x87-70.jpg,,[]
111,ani,['sports'],IPL 13: Warne discusses tricks with Rahul Tewatia and Shreyas Gopal,https://aninews.in/news/sports/cricket/ipl-13-warne-discusses-tricks-with-rahul-tewatia-and-shreyas-gopal20201009171631,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/shrreyas_gopuuuu_tL6FYcS-thumbnail-154x87-70.jpg,,[]
112,ani,['sports'],CSA announces franchise and provincial fixtures for 2020-21 season,https://aninews.in/news/sports/cricket/csa-announces-franchise-and-provincial-fixtures-for-2020-21-season20201009143851,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/CSA_oct9-thumbnail-154x87-70.jpg,,[]
113,ani,['sports'],Indian archers happy to be back on training post lockdown,https://aninews.in/news/sports/others/indian-archers-happy-to-be-back-on-training-post-lockdown20201009153614,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Arch_oct9_BcfYStL-thumbnail-154x87-70.jpg,,[]
114,ani,['sports'],AFC Champions League (East) to be staged in Doha,https://aninews.in/news/sports/football/afc-champions-league-east-to-be-staged-in-doha20201009115132,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/ACL_oct9_StAtx8O-thumbnail-154x87-70.jpg,,[]
115,ani,['sports'],La Liga Football School launches club series for young aspirants across India,https://aninews.in/news/sports/football/la-liga-football-school-launches-club-series-for-young-aspirants-across-india20201009125154,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/FS_oct9_FRMw7MA_Cj6TcS6-thumbnail-154x87-70.jpg,,[]
116,ani,['sports'],IPL 13: KXIP's Pooran optimistic of qualifying for play-offs,https://aninews.in/news/sports/cricket/ipl-13-kxips-pooran-optimistic-of-qualifying-for-play-offs20201009184208,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/poorankurna-thumbnail-154x87-70.jpg,,[]
117,ani,['sports'],"IPL 13: Russell saving best for the last, feels Gill",https://aninews.in/news/sports/cricket/ipl-13-russell-saving-best-for-the-last-feels-gill20201009121220,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/KKRgg_oct9_vfcUFYq-thumbnail-154x87-70.jpg,,[]
118,ani,['sports'],There are details that can be corrected: Koeman analyses Barcelona's performance,https://aninews.in/news/sports/football/there-are-details-that-can-be-corrected-koeman-analyses-barcelonas-performance20201009201051,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/RonaldKoeman_SQfZe6n_YOEOTtQ_M5Py4I9_lWNoO1I_fT8BVr3-thumbnail-154x87-70.jpg,,[]
119,ani,['sports'],IPL 13: Warne praises Rajasthan Royals' 'awesome' bowling in first 10 overs,https://aninews.in/news/sports/cricket/ipl-13-warne-praises-rajasthan-royals-awesome-bowling-in-first-10-overs20201009205552,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/jafurahukuu_1-thumbnail-154x87-70.jpg,,[]
120,ani,['sports'],"IPL 13: RR win toss, opt to bowl first against DC",https://aninews.in/news/sports/cricket/ipl-13-rr-win-toss-opt-to-bowl-first-against-dc20201009191052,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/smithshreyas-thumbnail-154x87-70.jpg,,[]
121,ani,['sports'],IPL 13: Langeveldt impressed with spinner Bishnoi's performance against KXIP,https://aninews.in/news/sports/cricket/ipl-13-langeveldt-impressed-with-spinner-bishnois-performance-against-kxip20201009140006,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/RaviB_oct9_02yD9L4-thumbnail-154x87-70.jpg,,[]
122,ani,['sports'],Kent all-rounder Calum Haggett leaves club after seven years,https://aninews.in/news/sports/cricket/kent-all-rounder-calum-haggett-leaves-club-after-seven-years20201009190806,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/RTX4GZOQ_Oq2HfLM-thumbnail-154x87-70.jpg,,[]
123,ani,['sports'],Everything went as per plan: Warner after win over KXIP,https://aninews.in/news/sports/cricket/everything-went-as-per-plan-warner-after-win-over-kxip20201009171557,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Warner_oct9_57CBNh0_nr1i6tu-thumbnail-154x87-70.jpg,,[]
124,ani,['sports'],"Aston Villa Women's team member tests positive for coronavirus, club postpones upcoming matches",https://aninews.in/news/sports/football/aston-villa-womens-team-member-tests-positive-for-coronavirus-club-postpones-upcoming-matches20201009182900,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/8EinYS-9_400x400_KdyuZSm_rRvKa9i-thumbnail-154x87-70.jpg,,[]
125,ani,['sports'],"IPL 13: After conceding 18 runs in my first over, I was looking for a wicket, says Bishnoi",https://aninews.in/news/sports/cricket/ipl-13-after-conceding-18-runs-in-my-first-over-i-was-looking-for-a-wicket-says-bishnoi20201009165959,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Ravi_B_oct9_UjnrLKI-thumbnail-154x87-70.jpg,,[]
126,ani,['sports'],Hayley Jensen joins Hobart Hurricanes for WBBL season 6,https://aninews.in/news/sports/cricket/hayley-jensen-joins-hobart-hurricanes-for-wbbl-season-620201009151437,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/HH_oct9_BC0uhi3-thumbnail-154x87-70.jpg,,[]
127,ani,['sports'],I'm fine: Eric Bailly provides update after injury concerns,https://aninews.in/news/sports/football/im-fine-eric-bailly-provides-update-after-injury-concerns20201009191130,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Untitled-16_VUtxSCQ-thumbnail-154x87-70.jpg,,[]
128,ani,['sports'],French Open: Djokovic to lock horns with Nadal in men's final,https://aninews.in/news/sports/tennis/french-open-djokovic-to-lock-horns-with-nadal-in-mens-final20201010090105,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/Ej6eW1OU0AAXhuc_14Pv3FG-thumbnail-154x87-70.jpg,,[]
129,ani,['sports'],"IPL 13: Happy with how we are progressing, says Iyer after win over Rajasthan Royals",https://aninews.in/news/sports/cricket/ipl-13-happy-with-how-we-are-progressing-says-iyer-after-win-over-rajasthan-royals20201010004100,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/9S6A6653_jekEnRU-thumbnail-154x87-70.jpg,,[]
130,ani,['sports'],Expecting to see few Indian players in Lanka Premier League: IPG CEO,https://aninews.in/news/sports/cricket/expecting-to-see-few-indian-players-in-lanka-premier-league-ipg-ceo20201010112959,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/EeDo8UoXYAUKBtu_zMcmWTt-thumbnail-154x87-70.jpg,,[]
131,ani,['sports'],"IPL 13: Holding any team to 138 at Sharjah is hard to do, says Ponting",https://aninews.in/news/sports/cricket/ipl-13-holding-any-team-to-138-at-sharjah-is-hard-to-do-says-ponting20201010113042,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/9S6A6398_vxHBDM1-thumbnail-154x87-70.jpg,,[]
132,ani,['sports'],"IPL 13: Not far off from giving our best performance, says AB de Villiers",https://aninews.in/news/sports/cricket/ipl-13-not-far-off-from-giving-our-best-performance-says-ab-de-villiers20201010095201,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/_AI_1391_ObgwDZF_INo7PFM-thumbnail-154x87-70.jpg,,[]
133,ani,['sports'],"Ravi Bishnoi describes IPL as ""platform for young talent""",https://aninews.in/news/sports/football/ravi-bishnoi-describes-ipl-as-platform-for-young-talent20201009212623,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/RaviB_oct9_02yD9L4_KlkR363-thumbnail-154x87-70.jpg,,[]
134,ani,['sports'],"IPL 13: Jos Buttler's wicket was very important, says Ashwin",https://aninews.in/news/sports/cricket/ipl-13-jos-buttlers-wicket-was-very-important-says-ashwin20201010101403,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/9S6A6359_MLMWYCg-thumbnail-154x87-70.jpg,,[]
135,ani,['sports'],French Open: Rafael Nadal storms into final,https://aninews.in/news/sports/tennis/french-open-rafael-nadal-storms-into-final20201009231808,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/nadalsyuopiu_GGp2nzW-thumbnail-154x87-70.jpg,,[]
136,ani,['sports'],ISL: East Bengal appoint Robbie Fowler as head coach,https://aninews.in/news/sports/football/isl-east-bengal-appoint-robbie-fowler-as-head-coach20201009212036,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/liveislpools-thumbnail-154x87-70.jpg,,[]
137,ani,['sports'],Ronald Koeman lauds Ansu Fati's performance,https://aninews.in/news/sports/football/ronald-koeman-lauds-ansu-fatis-performance20201009224237,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/EhQecnzXgAApsMI_ordTqn9_qMRYM9d-thumbnail-154x87-70.jpg,,[]
138,ani,['sports'],"IPL 13: Good to finally get long knock in the middle, says Shimron Hetmyer",https://aninews.in/news/sports/cricket/ipl-13-good-to-finally-get-long-knock-in-the-middle-says-shimron-hetmyer20201010091611,https://aniportalimages.s3.amazonaws.com/media/details/__sized__/9S6A5740_9CwV4ZP-thumbnail-154x87-70.jpg,,[]
